timestamp,close,high,low,n,open,volume,vw
2025-02-12 15:00:00+00:00,602.44,603.29,599.6,2270,601.11,179671,601.658394
2025-02-12 16:00:00+00:00,603.38,603.54,600.25,1791,602.44,132255,601.515791
2025-02-12 17:00:00+00:00,604.4,604.47,603.02,1343,603.38,96046,603.563934
2025-02-12 18:00:00+00:00,603.23,604.53,602.96,984,604.45,60792,603.574998
2025-02-12 19:00:00+00:00,603.89,604.2,602.57,1422,603.17,88785,603.322509
2025-02-12 20:00:00+00:00,603.28,604.01,602.595,2521,603.97,171139,603.292502
2025-02-12 21:00:00+00:00,603.48,603.63,603.43,85,603.43,38883,603.565587
2025-02-13 14:00:00+00:00,604.81,605.06,603.24,1244,604.49,108368,604.24222
2025-02-13 15:00:00+00:00,606.94,607.48,604.23,1427,604.92,106127,606.099326
2025-02-13 16:00:00+00:00,606.12,607.465,605.8,940,607.16,69721,606.769787
2025-02-13 17:00:00+00:00,606.12,606.97,605.795,821,606.07,46113,606.414022
2025-02-13 18:00:00+00:00,607.2,607.22,605.015,976,606.17,65535,606.246786
2025-02-13 19:00:00+00:00,608.92,609.27,607.07,1665,607.115,126856,608.344637
2025-02-13 20:00:00+00:00,609.69,609.93,608.86,3131,608.91,260541,609.47
2025-02-13 21:00:00+00:00,609.4,609.61,609.4,15,609.61,13169,609.452331
2025-02-14 14:00:00+00:00,610.495,610.64,609.78,1251,609.94,135145,610.346585
2025-02-14 15:00:00+00:00,610.505,610.98,609.76,1287,610.49,94526,610.42437
2025-02-14 16:00:00+00:00,610.225,610.84,609.41,1135,610.54,82161,610.111422
2025-02-14 17:00:00+00:00,609.915,610.235,609.08,763,610.195,46375,609.635043
2025-02-14 18:00:00+00:00,610.49,610.745,609.7,1015,609.935,46844,610.273141
2025-02-14 19:00:00+00:00,610.23,610.71,609.85,1258,610.485,79468,610.303273
2025-02-14 20:00:00+00:00,609.57,610.25,609.55,2243,610.13,182290,609.913046
2025-02-14 21:00:00+00:00,609.82,609.82,609.73,2,609.73,300,609.76
2025-02-18 14:00:00+00:00,610.27,610.99,609.96,957,610.885,81126,610.498738
2025-02-18 15:00:00+00:00,610.61,610.61,609.345,1467,610.0,86602,609.878668
2025-02-18 16:00:00+00:00,610.24,610.855,609.835,1184,610.525,59039,610.402261
2025-02-18 17:00:00+00:00,610.345,610.54,609.79,1240,610.12,47885,610.177833
2025-02-18 18:00:00+00:00,609.64,610.64,609.465,1298,610.35,60703,609.780742
2025-02-18 19:00:00+00:00,609.835,610.03,608.415,1407,609.655,82140,609.367286
2025-02-18 20:00:00+00:00,611.36,611.36,609.64,1866,609.77,135622,610.150822
2025-02-18 21:00:00+00:00,611.0,611.22,611.0,3,611.22,400,611.0575
2025-02-19 14:00:00+00:00,609.88,610.26,609.7,1079,610.055,74722,610.041283
2025-02-19 15:00:00+00:00,610.14,610.83,609.59,1149,609.91,76225,610.16601
2025-02-19 16:00:00+00:00,611.7,611.76,610.14,877,610.15,57134,611.142708
2025-02-19 17:00:00+00:00,611.675,611.89,610.905,809,611.7,76456,611.494593
2025-02-19 18:00:00+00:00,611.505,612.04,610.685,1050,611.54,96024,611.565189
2025-02-19 19:00:00+00:00,613.12,613.22,611.4,1169,611.48,80941,612.557361
2025-02-19 20:00:00+00:00,612.94,613.05,611.82,2409,612.97,208402,612.587676
2025-02-20 14:00:00+00:00,608.41,611.64,608.34,1343,611.54,88999,610.283946
2025-02-20 15:00:00+00:00,607.31,609.515,607.07,1986,608.38,166093,608.191732
2025-02-20 16:00:00+00:00,607.47,608.405,607.14,1143,607.33,82976,607.763207
2025-02-20 17:00:00+00:00,608.04,609.06,607.3,1037,607.445,76986,608.659777
2025-02-20 18:00:00+00:00,608.65,608.73,607.715,873,608.0,51286,608.20741
2025-02-20 19:00:00+00:00,609.865,610.095,608.56,842,608.57,67461,609.32278
2025-02-20 20:00:00+00:00,610.41,610.62,609.27,1925,609.88,193292,610.181005
2025-02-20 21:00:00+00:00,610.22,610.25,610.18,4,610.18,5000,610.212
2025-02-21 14:00:00+00:00,608.44,610.21,608.29,931,610.21,68892,609.109508
2025-02-21 15:00:00+00:00,606.81,608.64,605.78,2680,607.935,180269,607.032257
2025-02-21 16:00:00+00:00,606.825,607.5,606.23,1397,606.92,84267,606.924221
2025-02-21 17:00:00+00:00,603.82,607.08,603.64,1632,606.85,108100,605.178361
2025-02-21 18:00:00+00:00,601.73,603.79,601.6,2395,603.73,226486,602.52926
2025-02-21 19:00:00+00:00,600.035,602.28,599.49,2846,601.81,224206,600.570222
2025-02-21 20:00:00+00:00,600.02,600.86,599.54,4030,599.98,330934,600.165091
2025-02-24 14:00:00+00:00,598.76,603.0,598.7,1674,602.015,152688,600.809679
2025-02-24 15:00:00+00:00,597.735,599.42,596.5,2229,598.715,219523,598.005005
2025-02-24 16:00:00+00:00,599.97,600.76,597.6,1854,597.68,142459,599.566533
2025-02-24 17:00:00+00:00,600.63,601.785,599.895,1058,599.895,80566,601.017244
2025-02-24 18:00:00+00:00,600.68,601.7,600.37,850,600.65,55193,601.165415
2025-02-24 19:00:00+00:00,599.77,601.4,599.39,1260,600.585,83824,600.421059
2025-02-24 20:00:00+00:00,597.22,600.03,596.64,3537,599.82,443852,598.204414
2025-02-24 21:00:00+00:00,597.04,597.06,597.04,3,597.04,400,597.05
2025-02-25 14:00:00+00:00,595.21,597.86,594.28,1620,597.13,128151,596.202012
2025-02-25 15:00:00+00:00,592.285,595.25,590.535,4183,595.25,442475,592.471665
2025-02-25 16:00:00+00:00,593.27,593.75,589.6,3550,592.37,196192,591.515498
2025-02-25 17:00:00+00:00,594.79,594.79,592.13,1598,593.1,141058,593.46897
2025-02-25 18:00:00+00:00,594.71,596.18,593.61,1662,594.84,126250,595.110152
2025-02-25 19:00:00+00:00,595.19,595.56,593.035,1377,594.65,105898,594.595989
2025-02-25 20:00:00+00:00,594.31,596.6,593.585,2557,595.28,213335,594.769712
2025-02-25 21:00:00+00:00,594.41,594.53,594.24,48,594.43,14200,594.370704
2025-02-26 14:00:00+00:00,597.72,597.76,595.1,1095,596.02,109379,596.084673
2025-02-26 15:00:00+00:00,598.86,599.24,597.26,2038,597.82,140226,598.43779
2025-02-26 16:00:00+00:00,597.99,599.53,597.855,1350,598.995,116970,598.937588
2025-02-26 17:00:00+00:00,595.655,599.365,595.175,1477,597.945,104720,597.823838
2025-02-26 18:00:00+00:00,592.675,595.8,592.17,1625,595.55,181883,594.123161
2025-02-26 19:00:00+00:00,592.75,594.55,591.9,1469,592.485,134637,593.344337
2025-02-26 20:00:00+00:00,594.49,595.29,592.49,2868,592.81,257080,594.041476
2025-02-26 21:00:00+00:00,595.2,595.2,595.2,11,595.2,2585,595.2
2025-02-27 14:00:00+00:00,592.52,597.99,592.15,1760,596.88,165434,595.251806
2025-02-27 15:00:00+00:00,593.405,596.41,590.59,2474,592.38,221824,593.626778
2025-02-27 16:00:00+00:00,592.455,596.11,592.28,1347,593.35,68306,594.344435
2025-02-27 17:00:00+00:00,593.43,594.475,591.42,1187,592.385,107478,593.047066
2025-02-27 18:00:00+00:00,593.775,595.13,593.34,1073,593.715,77803,594.428819
2025-02-27 19:00:00+00:00,589.28,593.8,588.34,1863,593.8,173599,590.181245
2025-02-27 20:00:00+00:00,585.03,589.34,584.655,4350,589.225,510623,586.232543
