timestamp,close,high,low,n,open,volume,vw
2024-09-13 14:00:00+00:00,229.54,230.615,226.89,1592,230.32,99124,228.799329
2024-09-13 15:00:00+00:00,229.29,230.93,229.195,1440,229.535,97305,229.939032
2024-09-13 16:00:00+00:00,228.68,229.5,227.57,1056,229.19,71676,228.327626
2024-09-13 17:00:00+00:00,229.62,229.82,228.645,864,228.68,51693,229.134234
2024-09-13 18:00:00+00:00,229.53,230.17,228.52,964,229.67,50216,229.386565
2024-09-13 19:00:00+00:00,230.23,230.37,229.05,1797,229.46,126336,229.967087
2024-09-13 20:00:00+00:00,230.21,230.21,230.21,2,230.21,101,230.21
2024-09-16 13:00:00+00:00,226.38,229.555,223.63,1661,229.275,131948,225.68191
2024-09-16 14:00:00+00:00,226.84,227.515,224.82,1816,226.33,119711,226.607569
2024-09-16 15:00:00+00:00,228.97,229.93,226.06,1414,226.87,101682,228.513649
2024-09-16 16:00:00+00:00,226.4,229.28,226.3,1207,229.09,71138,227.604593
2024-09-16 17:00:00+00:00,227.005,227.69,226.095,932,226.51,58856,226.863071
2024-09-16 18:00:00+00:00,227.93,227.93,226.34,1050,226.93,71053,227.273889
2024-09-16 19:00:00+00:00,226.9,228.44,226.675,1376,227.945,93630,227.445455
2024-09-17 13:00:00+00:00,232.525,233.76,229.49,971,229.49,91935,232.089097
2024-09-17 14:00:00+00:00,231.54,234.51,231.01,860,232.49,70306,232.626633
2024-09-17 15:00:00+00:00,232.0,233.15,231.41,317,231.53,21492,232.341706
2024-09-17 16:00:00+00:00,228.81,232.61,228.58,609,232.275,51928,230.236785
2024-09-17 17:00:00+00:00,229.02,230.02,227.31,560,228.95,49181,228.976395
2024-09-17 18:00:00+00:00,227.195,229.16,226.6,560,229.12,36741,227.805164
2024-09-17 19:00:00+00:00,227.575,228.41,227.02,979,227.37,59649,227.835098
2024-09-18 13:00:00+00:00,229.06,231.67,227.295,847,230.06,55969,228.803299
2024-09-18 14:00:00+00:00,229.2,229.97,227.685,507,228.995,39203,229.007703
2024-09-18 15:00:00+00:00,227.575,229.64,227.575,425,229.375,35252,228.345783
2024-09-18 16:00:00+00:00,230.025,230.025,226.93,377,227.4,29441,228.550124
2024-09-18 17:00:00+00:00,230.515,230.86,229.41,630,230.02,47105,230.11636
2024-09-18 18:00:00+00:00,231.97,235.625,229.75,1561,230.15,137636,233.103955
2024-09-18 19:00:00+00:00,227.12,231.71,227.005,1586,231.41,131646,229.255795
2024-09-19 12:00:00+00:00,234.11,234.11,234.11,2,234.11,282,234.11
2024-09-19 13:00:00+00:00,236.9,237.47,232.3,2452,234.02,190005,235.605297
2024-09-19 14:00:00+00:00,239.18,240.18,236.93,2995,237.11,223644,238.857162
2024-09-19 15:00:00+00:00,242.08,243.62,238.935,2514,239.0,203714,241.893556
2024-09-19 16:00:00+00:00,242.66,243.15,241.785,1271,242.09,103338,242.394236
